ID	kmeans	network	red
321098942	0	6	6
321123469	0	3	6
321127573	0	6	6
321140059	2	6	6
321140981	2	3	4
321161367	0	6	5
321162698	0	6	6
321195016	0	6	6
321213267	3	6	4
321237214	0	5	6
321295983	0	5	3
321406678	7	5	3
321430723	0	5	6
321456365	0	5	6
321456629	3	6	4
321480035	4	6	6
321509439	0	5	0
321532032	0	5	6
321607814	0	6	6
321618626	0	6	6
321620225	0	5	0
321625051	0	5	6
321631146	0	5	6
321636175	1	5	0
321640141	0	6	6
321700812	0	5	6
321701854	2	5	4
321712548	6	5	7
321716358	3	6	4
321727339	0	6	6
321728201	0	6	6
321734618	3	5	4
321735800	0	6	6
321740445	3	6	5
321745902	1	6	0
321759563	1	3	5
321764420	0	6	6
321786562	1	6	7
321798832	2	4	7
321800546	0	5	7
321813272	2	3	7
321813325	4	6	6
321837499	0	6	6
321915943	0	6	6
321968555	7	6	3
321995706	2	3	4
322011667	2	6	7
322014307	0	3	6
322067780	0	6	6
322071483	0	5	5
322107847	0	6	6
322159325	0	5	6
322165359	2	6	4
322187057	5	6	1
322202926	0	5	6
322203051	0	3	6
322209761	0	5	6
322221969	6	6	7
322246991	0	5	6
322297279	0	5	6
322303915	0	6	6
322360581	7	6	3
322364228	0	3	6
322374467	4	6	6
322378137	0	6	6
322392297	6	6	7
322409159	0	5	6
322419321	6	5	5
322423976	2	2	3
322428749	0	5	6
322437860	6	5	7
322438749	0	5	6
322448935	0	6	4
322454131	0	6	6
322457066	4	5	6
322500015	4	5	6
322513093	0	3	6
322569589	3	5	4
322671558	0	5	6
322676736	0	6	6
322735960	3	5	4
322738311	0	6	6
322746330	4	6	6
322749894	0	6	6
322766570	0	5	0
322775539	0	5	6
322826414	0	5	6
322837472	0	6	6
322851741	1	6	0
322855604	0	6	6
322882587	2	6	7
322888300	0	6	6
322892230	0	6	0
322925295	2	5	6
322946080	0	3	6
323020949	0	3	6
323030652	0	5	6
323061339	0	4	7
323066578	0	6	6
323100154	0	6	6
323141608	0	6	6
323214275	6	6	7
323249587	4	5	6
323252264	0	5	6
323313200	0	6	4
323334343	6	5	7
323370397	3	5	4
323394237	0	5	6
323398506	0	6	6
323403054	0	5	4
323412339	0	3	6
323441583	0	6	0
323444760	0	5	6
323461454	0	6	7
323462141	6	5	7
323506639	0	6	6
323546942	2	6	6
323564782	0	5	6
323567094	2	5	4
323598820	0	5	6
323602800	7	5	3
323627619	2	5	4
323629211	0	5	6
323646169	0	6	6
323648950	0	6	0
323770908	2	3	4
323870375	0	3	6
323875808	0	3	4
323888508	1	6	7
323906218	5	6	1
323934995	5	5	5
323935940	0	6	6
323971883	0	6	6
323997119	0	6	6
324002586	3	5	4
324009511	3	3	4
324029231	0	5	6
324059006	0	5	6
324094510	0	6	3
324138044	2	5	4
324167734	2	3	4
324175425	7	6	3
324176829	2	6	4
324192763	3	4	0
324198543	0	5	6
324214477	6	3	7
324229844	5	0	2
324482057	0	6	6
324493929	0	6	5
324522043	0	5	6
324522922	0	0	6
324523359	0	5	6
324568404	2	5	4
324569879	0	6	4
324607818	4	5	6
324619355	4	5	6
324629960	3	6	4
324634002	1	6	0
324638408	0	5	6
324652223	3	6	5
324653728	1	6	4
324660648	3	3	4
324667032	3	6	4
324672149	0	5	5
324672829	0	6	6
324681335	3	0	4
324701446	0	6	6
324709119	0	6	6
324725575	0	5	0
324727049	0	6	6
324732938	2	4	7
324739226	7	6	3
324750069	0	6	6
324753006	3	5	4
324769293	0	3	6
324770985	0	5	6
324798471	0	6	4
324974852	0	5	6
324990868	0	6	6
325029563	0	6	6
325037282	3	5	4
325077234	0	6	5
325102354	0	4	7
325109659	7	5	3
325109930	0	3	6
325137035	0	6	6
325170157	0	0	6
325175686	7	5	3
325184005	2	6	0
325192294	6	6	7
325214650	0	5	6
325219107	0	6	6
325227115	0	5	6
325235312	3	6	4
325256304	0	6	6
325279357	4	3	6
325290454	4	5	6
325310929	0	0	4
325351065	0	6	0
325354387	0	6	7
325371588	0	6	6
325447688	7	6	3
325547583	0	3	6
325547899	0	5	6
325547995	2	5	4
325607543	3	6	4
325607600	3	5	4
325616454	0	6	6
325621361	0	5	6
325651419	2	5	4
325661241	0	5	6
325695662	0	6	5
325696360	3	5	4
325701377	0	6	6
325702115	3	3	4
325730249	2	6	4
325769669	0	6	7
325794582	0	5	6
325825025	0	5	6
325852838	0	5	0
325859631	0	5	6
325870470	0	6	6
325871815	2	5	4
325881617	0	0	7
325889057	0	5	6
325893511	1	5	0
325894929	0	6	6
325895836	0	3	5
325909308	0	3	6
325956777	0	5	0
325965183	0	6	4
325972552	2	5	4
325972646	3	5	7
325998077	2	5	0
326007029	0	6	6
326049676	4	5	6
326064842	0	6	6
326110193	0	0	6
326123640	0	6	5
326224489	0	6	5
326235117	0	6	6
326246182	0	3	6
326259076	0	3	6
326259135	0	5	6
326261573	0	6	6
326290582	0	5	6
326291633	0	6	6
326294480	0	3	6
326299889	3	6	4
326311947	0	6	6
326327985	7	6	3
326334115	3	5	5
326361655	0	6	6
326369033	0	6	6
326380953	0	3	6
326416472	0	6	6
326430801	0	6	6
326439131	0	5	0
326473503	0	5	6
326482620	5	6	2
326496333	3	5	4
326507879	0	6	6
326533674	0	6	6
326560403	0	6	6
326592955	0	3	6
326621155	0	6	6
326632757	7	6	3
326646913	7	0	3
326706856	0	5	6
326725211	3	5	4
326739575	7	5	3
326756611	7	3	3
326770559	4	5	6
326806327	0	5	6
326807750	0	6	6
326810826	0	4	7
326844025	5	3	3
326895237	0	6	6
326912193	0	6	6
326929524	0	5	6
326936155	0	6	6
326945664	0	5	6
326952369	2	0	4
326953089	2	0	4
326958132	0	3	6
326970416	0	6	6
326995575	6	3	7
327002207	0	6	6
327005458	0	5	6
327014724	0	6	6
327035931	3	5	6
327079032	0	5	6
327100443	4	6	4
327105032	0	5	6
327112729	6	5	6
327114870	6	6	7
327130945	0	6	6
327151876	3	5	4
327176028	0	6	6
327191415	1	6	7
327200718	0	5	6
327245974	0	4	7
327249013	3	5	6
327365607	7	5	3
327397128	0	6	6
327405372	0	5	6
327420488	0	6	6
327444997	0	5	6
327471876	2	6	7
327550001	0	6	6
327566012	3	5	4
327566925	2	0	6
327569255	0	6	6
327586506	4	5	6
327605943	0	5	3
327632695	7	6	5
327656974	3	5	4
327734477	2	4	7
327743279	0	5	6
327744960	0	5	6
327749479	2	6	4
327752844	0	6	6
327769337	7	5	3
327779383	0	5	5
327839343	3	6	4
327849107	0	5	6
327851807	0	3	6
327865939	3	3	4
327903044	5	4	7
327950197	7	6	3
327975824	1	5	0
328004098	0	6	6
328032820	0	6	6
328035576	0	6	0
328075159	7	5	3
328079246	0	3	6
328105290	7	3	5
328107908	3	6	4
328128948	0	5	6
328136541	0	0	6
328144436	1	5	0
328149082	0	5	6
328155982	3	6	4
328161339	5	6	2
328184633	2	5	0
328210888	0	3	6
328223777	0	5	6
328256542	5	3	3
328266311	2	5	4
328272315	0	0	6
328321735	2	5	4
328324371	0	6	6
328373370	0	6	6
328393941	0	6	6
328404476	3	5	7
328409895	0	3	6
328449089	3	5	4
328524935	2	6	4
328583073	0	6	6
328615041	7	5	3
328638999	3	3	7
328641645	6	6	7
328664648	0	6	6
328696859	0	6	6
328712592	0	5	6
328742656	0	5	6
328746680	0	3	0
328747510	0	6	6
328752422	3	5	4
328780458	4	5	6
328782759	0	6	6
328792497	0	5	0
328793985	0	6	6
328802310	6	6	7
328817576	0	3	6
328833144	0	6	6
328833550	3	5	4
328839271	0	5	6
328840537	0	5	6
328845431	0	6	6
328856225	4	5	6
328870955	1	3	6
328875487	0	6	3
328897461	0	6	6
328904042	0	6	3
328920916	0	3	6
328921657	0	6	6
328977929	0	3	3
328979961	0	5	6
329058163	0	2	6
329235419	3	6	4
329249734	2	5	4
329297769	0	5	0
329337471	0	5	6
329347409	0	5	6
329366453	0	3	6
329398478	6	6	7
329426218	0	6	6
329434995	0	6	6
329437896	0	5	6
329474357	7	6	6
329496698	6	6	7
329496713	5	5	1
329501493	4	5	6
329513609	0	3	6
329515343	3	6	4
329724652	0	0	6
329742869	2	6	5
329773184	6	6	7
329781080	0	6	6
329798354	0	6	6
329806021	0	6	6
329840922	3	5	4
329847214	0	3	6
329850176	0	3	4
329869708	1	6	0
329873807	1	6	0
329884594	0	6	6
329900787	0	5	6
329909211	0	6	6
329915661	2	6	4
329938917	2	6	4
329954308	2	5	0
329959633	4	5	6
329960664	0	6	7
329966967	0	6	6
329992420	0	3	0
330002421	0	6	7
330018488	0	3	6
330019583	6	6	7
330026098	0	5	3
330045598	6	6	7
330050863	6	6	7
330066153	2	5	4
330066539	0	5	6
330079869	2	5	4
330110756	0	5	6
330141593	0	3	4
330155637	0	6	5
330193977	6	6	7
330367966	0	5	6
330422048	0	6	6
330442444	0	5	6
330462211	0	5	6
330464445	0	3	6
330470009	3	3	4
330481657	3	6	4
330494808	0	3	6
330496178	0	6	3
330509847	3	6	4
330525427	0	3	6
330542147	0	5	6
330550304	3	5	4
330555225	7	5	3
330618234	0	6	7
330623842	0	5	6
330630693	6	5	7
330631038	1	6	7
330654985	0	5	6
330655954	0	6	6
330673357	0	5	7
330678671	3	6	4
330680360	1	6	7
330699250	6	6	6
330701786	0	3	6
330709040	2	3	4
330753874	5	6	6
330763635	0	5	6
330770238	1	3	6
330782456	4	6	6
330785004	0	5	6
330792108	0	4	7
330793155	3	5	7
330803988	0	6	6
330810034	7	5	3
330842763	0	5	6
330933589	0	6	6
330987699	0	3	6
331061723	2	5	4
331088865	0	5	6
331115085	3	5	4
331117228	0	6	6
331134347	4	5	6
331138334	5	0	6
331157937	1	6	0
331159259	3	5	4
331164168	0	3	6
331171628	0	6	6
331173846	1	6	0
331176052	0	6	6
331177115	0	6	6
331205128	0	6	6
331228272	0	5	6
331228448	3	6	4
331229640	1	5	0
331271280	0	3	6
331272152	6	5	7
331285468	0	6	6
331287512	4	5	6
331293284	7	3	3
331300019	3	5	4
331301126	3	3	4
331350699	0	6	6
331364049	2	6	4
331391467	0	6	6
331401700	2	5	4
331422641	0	5	4
331444590	0	6	6
331454781	0	5	6
331470539	7	6	3
331476415	0	6	6
331478909	0	6	6
331479042	0	3	6
331634517	0	5	6
331635277	0	6	6
331643536	3	5	4
331658969	0	5	6
331718390	0	5	6
331766633	0	5	6
331809526	0	5	6
331828850	0	5	6
331830103	0	5	6
331833632	0	5	6
331844355	6	6	7
331857963	6	3	7
331873114	3	5	7
331884547	2	6	4
331888191	0	2	6
331902182	0	5	6
331914315	0	3	6
331942763	0	6	3
331946329	0	5	6
331977160	0	0	6
331981203	0	5	4
332009071	0	6	6
332014606	0	3	6
332032227	0	3	6
332037902	0	3	6
332069493	5	4	7
332074000	0	5	7
332118706	0	5	6
332175240	0	6	6
332215890	6	6	7
332217859	6	6	7
332230981	5	6	6
332266090	0	3	6
332273167	1	6	0
332307119	6	5	7
332311764	6	5	7
332351505	4	5	6
332366367	0	6	0
332397661	5	6	1
332432312	4	6	6
332456010	0	5	6
332490795	0	5	6
332522650	0	5	6
332551156	0	6	1
332551507	5	4	7
332579773	0	2	6
332584354	0	6	6
332600355	0	5	0
332614540	0	5	6
332615875	2	5	4
332644225	0	5	6
332703756	0	6	6
332708080	5	4	7
332732352	0	5	6
332831207	0	3	6
332839615	3	5	6
332859535	0	5	0
332872794	0	6	6
332886586	0	5	6
332917854	0	3	6
332920699	2	5	4
332958001	0	6	0
332966980	0	6	5
332971425	0	6	6
332978371	4	6	6
333008130	0	5	3
333012862	3	6	4
333014632	0	6	6
333021999	0	5	6
333033893	7	5	0
333044702	0	6	2
333054401	3	4	4
333056842	6	6	7
333058892	0	6	6
333060051	0	6	6
333060596	0	3	6
333118278	6	5	7
333136345	0	6	6
333150211	0	5	6
333173263	1	6	6
333183955	0	6	6
333184704	3	5	6
333191502	4	5	6
333194529	2	3	4
333236081	0	6	6
333245673	0	6	6
333466955	2	4	7
333492572	0	5	6
333514473	3	6	7
333524397	0	6	6
333529041	1	6	7
333537227	2	6	4
333582308	0	3	6
333584443	1	6	0
333612391	6	5	7
333633552	2	5	4
333635565	5	6	2
333654881	0	6	6
333685575	2	6	7
333693357	0	0	6
333704458	0	5	4
333733975	0	6	4
333737404	0	5	4
333760489	6	5	7
333777404	3	5	7
333778387	0	5	6
333779755	0	5	0
333794877	0	5	6
333807610	0	5	6
333827469	3	2	3
333838323	2	5	4
333843201	7	6	3
333858252	0	5	0
333895829	6	5	7
333952185	0	6	6
333964402	0	3	6
333986163	0	5	6
334076701	7	3	3
334169103	2	6	4
334169263	0	5	6
334185407	5	5	1
334196357	0	5	6
334219476	0	5	6
334242589	2	6	4
334253791	2	0	4
334259739	0	6	6
334280630	0	5	6
334297571	7	6	6
334305712	0	5	6
334327937	0	5	6
334351695	0	6	6
334362613	2	5	4
334374162	0	5	6
334379453	3	5	4
334385085	0	6	6
334399578	0	6	6
334405557	0	5	6
334408191	2	5	4
334436337	0	5	3
334448801	0	5	6
334474648	0	6	7
334487186	0	3	6
334493409	0	6	0
334495830	5	6	1
334567107	0	6	3
334572868	2	6	4
334627782	0	6	6
334635200	0	5	3
334709500	0	6	6
334802091	0	5	6
334804998	0	6	6
334814187	0	6	6
334831251	0	5	0
334856089	0	3	0
334867471	0	5	6
334913022	3	6	4
334918371	0	6	5
334934131	1	6	0
334960041	7	0	6
334996174	3	5	4
335007239	0	6	5
335007635	0	3	6
335014837	0	3	5
335026410	0	5	6
335037900	0	6	5
335060906	2	5	4
335069532	0	3	6
335081352	5	5	1
335082616	4	5	6
335121754	1	6	0
335125597	2	5	4
335138639	6	6	7
335140568	7	6	3
335159437	0	6	6
335181396	6	6	7
335182146	0	5	0
335226880	2	6	4
335295425	7	3	3
335329678	0	5	6
335331698	2	5	4
335368849	7	5	3
335374840	2	5	4
335378209	0	0	3
335459098	0	5	6
335482534	0	4	0
335485187	0	6	6
335499157	0	3	3
335525503	0	5	6
335552433	0	6	6
335567194	4	5	6
335577261	0	5	6
335631382	2	5	4
335636322	3	6	6
335668878	0	5	6
335688802	0	5	0
335697817	0	6	0
335706153	2	6	4
335716606	2	5	4
335724277	3	3	4
335742749	0	3	6
335748293	7	5	5
335801879	7	6	3
335808004	4	5	6
335823638	0	5	3
335828909	1	5	6
335851949	2	5	4
335886058	7	3	1
335934474	0	5	6
335986332	5	5	1
335986552	0	3	0
335996128	0	6	6
336001140	3	6	4
336091326	1	3	0
336110768	7	6	3
336137665	7	3	3
336142997	0	6	6
336144901	3	6	4
336161119	1	6	7
336176039	3	3	4
336190380	5	6	6
336236736	0	6	6
336249216	0	6	6
336253744	0	5	6
336254852	0	5	5
336262932	0	6	6
336264560	0	5	6
336270489	3	6	4
336292074	4	5	6
336301939	0	5	3
336305100	3	5	4
336310354	0	5	6
336311899	2	5	6
336317228	0	3	6
336339542	0	6	6
336349487	3	5	4
336357678	0	6	6
336362668	2	6	7
336383633	0	6	6
336409087	0	3	6
336437711	0	5	6
336456673	0	5	0
336465735	0	6	6
336601697	0	3	5
336610710	1	6	0
336633730	0	6	6
336695535	0	0	6
336703268	0	5	6
336708133	6	3	7
336709546	0	5	6
336714063	0	6	6
336739432	2	5	4
336771752	6	5	5
336793964	0	5	6
336799465	0	6	0
336803799	0	5	6
336824387	0	5	4
336827848	1	6	7
336863375	0	5	5
336887073	0	6	6
336888036	3	6	4
336902969	0	6	6
336910047	3	5	4
336910276	2	0	4
336912608	1	5	7
336914598	0	6	6
336917897	0	6	6
336930263	3	5	4
336933705	0	6	6
336961630	0	5	6
336967842	0	5	6
336968395	0	6	6
337002289	0	5	6
337120896	3	6	4
337132142	0	5	6
337156734	0	6	6
337189608	4	5	6
337192893	3	6	4
337215370	0	6	0
337239645	0	0	6
337264265	4	6	6
337273662	0	6	6
337289971	0	6	6
337318845	0	6	6
337336036	0	5	6
337414628	0	6	6
337440919	0	6	6
337462298	2	4	7
337479726	2	6	4
337481147	0	5	6
337486345	0	6	6
337497427	3	3	4
337510355	0	5	6
337512458	2	3	4
337532627	1	5	0
337534176	0	6	6
337544622	0	0	6
337562429	0	6	6
337563874	5	6	2
337633913	0	5	6
337661484	7	6	3
337700965	0	6	6
337798866	3	6	4
337800300	0	5	6
337809828	0	6	6
337826114	0	5	6
337841812	7	5	3
337868901	7	6	3
337871691	3	5	0
337926665	0	5	7
337930406	2	5	4
337933455	1	5	0
337934184	0	5	6
337948687	0	5	6
337959351	0	5	6
337959706	0	6	6
337982922	0	3	6
337998921	0	6	6
338006788	7	6	6
338024206	6	6	7
338028761	0	5	0
338029403	0	6	6
338035581	0	6	6
338040674	3	6	4
338055802	1	5	0
338073169	0	3	6
338080578	2	6	4
338081566	2	5	4
338082506	0	5	6
338088380	1	6	0
338100654	0	6	6
338106561	0	6	0
338109939	7	6	3
338112233	0	5	4
338143799	1	5	0
338166683	0	0	5
338176822	1	5	0
338178787	0	5	6
338179051	0	6	5
338182602	7	5	4
338183757	0	6	0
338239357	0	6	6
338267070	0	5	6
338317565	0	3	6
338367957	0	6	6
338425763	0	5	6
338484743	0	6	6
338527020	7	3	3
338533217	2	5	6
338548908	0	5	6
338555144	1	6	6
338566242	1	5	0
338574871	1	6	0
338578256	6	5	7
338593605	0	3	6
338621523	2	5	5
338634757	0	6	6
338635276	0	6	3
338638142	0	0	6
338650050	3	3	4
338651619	0	5	6
338676028	0	6	6
338679018	0	6	6
338695142	0	6	0
338702657	0	3	6
338751168	2	5	4
338787617	6	5	7
338790001	0	5	0
338810446	3	6	4
338810567	0	3	6
338825281	2	5	5
338886147	0	5	6
338912098	0	5	5
338940353	0	6	6
339009327	0	6	0
339054856	0	6	4
339069033	0	5	6
339095094	4	5	6
339096768	3	6	4
339112868	0	6	5
339153652	1	5	6
339166753	0	5	5
339176940	2	5	4
339179798	7	3	3
339207873	0	5	0
339247239	0	6	6
339290787	0	5	6
339301475	0	6	6
339307991	0	6	6
339316045	0	5	6
339325312	2	5	4
339370077	2	3	5
339390588	0	6	7
339434009	0	5	6
339451412	3	6	4
339482419	0	5	6
339483641	5	6	2
339489439	3	5	4
339496453	0	6	6
339513606	0	3	6
339520130	0	6	6
339561123	2	5	4
339750039	0	3	6
339793381	0	6	6
339796969	0	5	6
339800089	5	6	1
339806044	0	6	6
339811150	0	6	6
339842006	0	5	6
339846555	0	6	6
339862530	3	6	4
339867387	0	3	6
339874102	0	6	6
339927656	5	5	1
339957583	0	5	6
339976363	0	5	6
339995442	1	6	7
339996218	3	5	4
340033182	0	6	6
340058830	0	6	6
340059139	0	3	6
340063192	7	6	3
340093082	6	6	6
340100191	2	6	4
340101060	0	5	6
340102691	0	5	6
340106515	3	6	7
340108402	1	5	0
340108564	4	6	6
340111869	3	5	4
340160505	6	3	7
340264260	5	5	1
340319046	0	5	6
340338203	6	3	6
340359417	4	5	6
340373712	0	6	5
340385657	0	6	6
340415381	0	5	6
340419810	3	6	4
340438678	0	6	6
340463202	0	5	6
340480265	0	6	6
340488336	7	5	3
340501041	0	5	3
340515202	0	5	7
340532117	0	5	6
340539798	0	3	6
340546477	2	6	3
340559355	0	3	6
340572356	2	6	4
340577700	0	6	6
340591283	2	6	7
340605146	2	5	4
340607675	3	6	4
340620621	0	6	6
340637193	2	5	4
340640017	0	6	7
340648909	0	6	6
340672604	4	5	6
340675219	0	6	7
340703436	6	5	7
340703831	0	6	6
340706384	0	3	6
340743529	2	5	4
340745080	4	5	6
340759531	6	6	7
340769133	0	6	6
340793527	0	6	5
340843516	0	3	6
340966373	0	6	6
341061979	0	6	6
341082811	4	5	6
341094122	0	5	6
341143960	2	3	4
341163323	2	5	5
341216837	6	6	6
341222795	0	6	6
341228113	1	3	0
341244093	0	6	6
341253472	0	5	6
341266966	6	6	7
341270341	0	6	6
341273443	0	5	6
341273576	3	5	5
341287900	4	5	6
341296540	0	5	6
341305085	2	5	4
341378755	0	5	6
341403878	6	6	7
341478021	0	6	6
341557665	0	5	6
341603577	3	6	4
341647180	4	6	6
341655210	0	5	6
341662959	0	4	7
341689202	0	5	6
341717400	2	5	4
341740741	2	5	4
341762940	3	6	4
341774332	7	6	3
341782638	0	6	6
341790366	0	3	6
341806597	3	3	4
341817959	3	6	4
341824306	0	5	6
341830689	0	6	5
341882897	0	5	6
341884929	0	5	6
341894216	2	3	4
341974036	3	5	4
342023157	3	6	4
342107995	2	5	4
342148325	0	6	6
342200868	2	6	4
342211877	7	0	6
342230562	7	5	3
342257315	3	5	4
342266859	1	5	6
342276931	0	6	6
342299414	0	5	0
342307730	0	3	6
342328432	1	6	7
342344639	0	6	6
342349749	2	5	4
342357035	6	3	7
342359718	5	4	7
342377678	0	5	6
342396989	0	3	6
342414455	0	5	6
342426124	1	3	6
342434501	1	6	0
342459279	0	6	6
342480267	0	6	6
342514358	1	6	7
342516941	0	6	6
342522382	1	3	0
342526753	0	5	6
342527045	6	5	6
342545100	2	5	4
342596956	0	3	6
342612573	0	6	6
342720495	0	6	4
342727347	0	6	6
342762747	0	5	0
342813233	0	6	6
342816941	6	5	7
342821864	2	5	4
342844477	0	6	6
342847452	3	6	4
342864030	6	0	3
342872617	0	5	3
342893175	0	3	6
342901425	0	6	6
342915819	0	5	6
342918904	0	6	6
342947379	0	0	6
342951414	0	6	6
342959798	0	0	6
342963340	3	6	4
342975235	4	5	6
343017885	0	3	6
343059536	0	5	6
343064916	0	5	6
343121442	2	5	5
343129633	2	6	4
343152161	4	6	6
343160173	2	2	4
343178584	0	6	6
343182042	3	3	7
343187464	0	3	6
343190786	4	6	6
343304868	7	6	3
343381240	2	2	4
343436427	0	5	6
343446188	0	5	7
343468165	6	3	7
343485072	0	5	6
343498041	0	4	7
343534112	0	6	6
343544824	2	6	4
343597576	0	5	6
343616940	5	0	1
343631087	0	3	6
343679638	0	2	6
343748423	0	6	6
343759336	0	6	6
343765141	0	6	4
343766415	0	6	6
343784818	2	5	4
343784845	2	6	4
343802818	0	5	0
343819951	2	5	4
343839256	3	6	4
343846941	0	5	6
343850294	0	3	4
343858847	2	5	4
343859384	0	6	6
343877928	2	6	4
343948068	1	6	7
344068213	6	5	7
344075415	0	6	6
344114447	7	6	3
344129944	0	3	6
344136539	3	3	6
344146572	0	6	0
344169015	4	6	0
344214850	0	6	0
344234333	3	3	4
344238761	2	6	4
344259969	0	3	6
344268596	0	6	6
344271322	2	3	4
344288164	0	6	6
344348987	0	5	6
344349234	3	5	4
344350235	0	3	6
344351911	6	6	7
344363264	6	6	5
344392464	0	6	6
344416621	0	5	6
344452455	0	5	6
344457592	3	2	4
344471892	0	5	6
344481157	4	4	6
344496846	0	6	6
344520443	1	5	0
344561574	5	6	2
344598385	0	6	6
344651111	0	3	6
344710843	0	5	6
344774122	0	5	7
344795287	3	3	4
344797699	0	5	6
344800223	3	5	6
344839774	7	6	3
344864819	0	6	6
344873511	0	5	6
344887715	1	6	0
344903387	0	6	4
344912110	6	5	5
344948261	0	6	7
344951583	0	5	6
344959698	0	5	6
345000613	3	5	4
345022809	0	6	6
345097882	0	6	5
345105552	0	6	6
345117607	0	3	6
345148385	3	5	6
345150485	0	5	6
345164733	0	6	3
345166612	5	6	2
345167683	0	0	6
345199533	0	6	6
345208464	0	5	7
345239281	0	3	6
345268982	0	3	6
345375389	3	6	0
345442704	0	6	6
345490983	0	6	6
345511141	0	5	0
345513844	4	5	6
345523048	1	6	0
345587016	0	3	6
345594108	3	6	4
345595464	0	3	6
345602298	0	5	6
345639603	0	6	6
345657795	0	5	6
345697080	6	5	6
345737132	5	3	3
345754364	3	3	4
345767060	5	3	1
345776384	0	3	6
345777002	3	3	4
345807471	0	5	6
345820791	0	5	6
345883630	0	5	6
345923194	6	6	7
345972135	4	3	6
346005898	7	5	3
346021847	0	3	6
346048174	3	3	4
346087977	0	6	6
346114823	0	6	0
346121292	7	5	3
346140404	0	5	6
346148713	2	6	4
346158936	1	5	0
346197714	0	6	6
346200194	3	3	4
346211040	0	6	3
346211958	0	6	6
346234834	2	0	6
346261075	2	6	4
346272346	0	5	6
346274080	4	6	6
346274202	0	3	6
346278124	0	5	0
346281891	0	6	6
346283236	5	6	2
346298638	0	5	3
346453264	6	5	7
346458461	1	6	0
346483445	5	6	3
346483500	0	5	5
346492378	0	5	6
346498836	3	5	4
346532873	0	3	6
346537211	0	6	6
346632756	5	5	1
346656738	0	3	6
346662588	0	6	6
346662916	0	6	6
346793506	2	6	4
346795430	0	6	6
346809192	0	5	6
346811549	0	6	3
346920031	4	3	6
346925844	0	6	6
346942187	3	5	7
346946485	0	0	6
346956223	0	6	6
346959176	6	6	3
346997919	0	5	0
347007536	0	5	0
347040441	0	6	6
347053147	0	6	5
347053514	6	6	0
347086854	0	6	6
347097673	3	5	4
347113128	0	6	6
347230849	0	6	6
347273754	6	5	7
347280276	1	5	0
347296767	2	3	4
347300609	0	3	6
347303463	7	6	3
347317033	0	5	0
347324753	6	5	7
347332403	6	6	6
347361507	1	5	0
347383396	4	5	6
347393372	0	5	6
347421768	0	0	6
347433802	5	4	7
347446862	0	6	6
347450696	0	5	6
347518344	7	6	3
347554831	0	6	6
347570157	0	5	6
347610157	0	4	6
347623939	0	3	6
347630117	0	5	6
347631979	3	6	4
347634776	7	6	5
347634783	3	5	7
347636641	0	6	6
347644065	3	3	4
347655159	1	5	0
347673996	0	6	6
347674134	0	3	6
347674409	0	5	6
347705609	0	5	6
347728381	0	5	6
347736221	3	5	4
347782269	0	5	6
347816454	0	6	5
347869028	0	6	5
347912389	0	6	6
347939570	3	5	4
347951421	2	5	4
347960367	6	6	7
347980540	0	6	6
347984600	6	6	7
347986336	0	6	6
347992217	4	6	6
347998580	5	6	6
348004262	7	6	6
348018957	6	5	7
348037893	3	5	4
348057692	0	3	6
348064241	3	3	4
348066529	0	3	3
348108382	3	5	4
348108826	0	5	6
348136775	0	5	6
348164816	0	5	6
348165063	3	3	4
348177057	3	6	4
348200669	0	4	7
348219932	3	2	4
348226263	6	5	7
348238296	6	6	7
348241999	0	5	6
348260046	0	6	6
348274723	4	5	6
348294582	6	6	7
348295852	0	6	5
348300683	0	5	6
348314624	0	6	6
348321668	0	5	0
348376076	0	3	6
348399012	0	5	6
348411258	6	6	7
348429830	0	6	3
348433718	5	4	7
348453071	0	3	6
348464248	0	5	3
348473435	6	6	6
348508219	2	6	4
348597615	0	6	6
348660025	0	6	6
348664417	0	5	0
348679105	1	5	0
348679789	0	6	6
348687325	0	5	0
348691221	0	6	6
348714344	0	6	6
348717151	0	6	6
348735113	0	3	6
348745481	3	6	4
348782928	3	5	4
348797743	0	5	6
348812492	0	3	0
348833826	4	5	6
348861246	0	6	6
348900827	2	6	4
348910726	7	6	3
348915589	2	6	4
348921085	0	6	6
349017463	2	5	4
349029176	0	3	6
349063697	0	5	6
349080322	0	3	6
349128104	2	3	5
349168005	0	6	6
349266204	4	5	6
349271329	0	5	3
349300764	0	3	6
349333292	1	6	0
349371816	0	3	6
349389393	0	3	5
349429291	6	6	7
349442003	0	6	6
349452749	0	5	6
349459335	0	6	5
349471661	3	5	4
349483690	0	5	6
349485712	0	6	5
349542545	0	5	6
349573771	0	5	6
349604129	0	6	6
349634729	6	6	6
349728639	0	6	6
349769231	3	6	4
349777877	0	6	6
349791190	0	6	6
349794598	6	5	7
349811858	5	3	1
349856662	0	5	6
349866126	4	6	6
349877844	0	5	6
349878502	0	5	6
349897448	2	6	4
349928715	0	5	0
349980463	0	5	6
349996084	2	5	4
349998004	4	5	6
350049063	0	6	6
350053460	0	6	6
350068473	7	6	3
350068726	3	5	4
350074119	0	6	3
350108154	0	3	6
350122085	4	5	6
350126733	0	6	6
350143604	2	5	5
350165843	6	6	7
350215876	0	5	3
350259357	4	6	6
350288438	2	6	4
350357823	4	6	6
350372701	0	5	6
350373854	0	6	6
350386709	1	5	0
